City,Year,Fuel Type,Transmission,Price_PKR,Mileage_km,Engine_cc,Brand,Model,Variant,Car_Age,log_price
Islamabad,1984,Petrol,Manual,900000.0,125000,1300.0,Toyota,Corolla,DX,42,13.710151153416941
Lahore,2019,Petrol,Manual,2825000.0,57000,1300.0,Suzuki,Swift,DLX 1.3 Navigation,7,14.854019276544916
Islamabad,2016,Petrol,Manual,4100000.0,124467,1300.0,Toyota,Corolla,GLi 1.3 VVTi,10,15.226497775576945
Islamabad,2016,Petrol,Manual,3195000.0,251378,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,10,14.97709795878277
Karachi,2015,Petrol,Automatic,2375000.0,52000,1300.0,Suzuki,Swift,DLX Automatic 1.3,11,14.680508416503422
Lahore,2021,Petrol,Manual,2000000.0,38100,1300.0,FAW,V2,VCT-i,5,14.508658238524095
Karachi,2021,Petrol,Automatic,4195000.0,21000,1300.0,Toyota,Yaris,Sedan GLI CVT 1.3,5,15.249404136262438
Islamabad,2016,Petrol,Automatic,3040000.0,171000,1300.0,Honda,City,5th (GM2) Generation Aspire Prosmatec 1.3 i-VTEC,10,14.92736840232972
Karachi,2011,Petrol,Manual,1675000.0,148000,1300.0,Suzuki,Swift,DLX 1.3,15,14.331324320256051
Karachi,2018,Petrol,Automatic,4350000.0,68000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,8,15.285686632949897
Karachi,2007,Petrol,Manual,1950000.0,81000,1300.0,Honda,City,i-DSI,19,14.48334044336031
Karachi,2012,Petrol,Automatic,2650000.0,104000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,14,14.790070575320824
Lahore,2010,Petrol,Automatic,2130000.0,198000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,16,14.571633007169066
Lahore,2020,Petrol,Manual,1390000.0,135000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,6,14.144815024531075
Islamabad,2004,Petrol,Manual,1730000.0,282000,1300.0,Honda,City,i-DSI,22,14.363632544508476
Lahore,2005,Petrol,Manual,1330000.0,107000,1300.0,Suzuki,Baleno,JXR,21,14.100690252077353
Lahore,2010,Petrol,Manual,2290000.0,172000,1300.0,Toyota,Corolla,XLi VVTi,16,14.64406281221155
Lahore,2016,Petrol,Manual,3600000.0,99300,1300.0,Toyota,Corolla,XLi VVTi,10,15.096444681204078
Islamabad,2016,Petrol,Automatic,3490000.0,90000,1300.0,Honda,City,5th (GM2) Generation Aspire Prosmatec 1.3 i-VTEC,10,15.06541258071152
Islamabad,2015,Petrol,Automatic,3345000.0000000005,90000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,11,15.022977550498084
Islamabad,2005,Petrol,Manual,1870000.0,185000,1300.0,Toyota,Corolla,9th (E120) Generation XLi,21,14.441449523589984
Karachi,2015,Petrol,Manual,2150000.0,87800,1300.0,Suzuki,Swift,DLX 1.3,11,14.580978865220017
Islamabad,2020,Petrol,Automatic,3970000.0000000005,117000,1300.0,Toyota,Yaris,Sedan GLI CVT 1.3,6,15.19427690455251
Lahore,2010,Petrol,Manual,2550000.0,255000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,16,14.751604309291395
Islamabad,2015,Petrol,Manual,3375000.0,88000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,11,15.03190617858502
Lahore,2018,Petrol,Automatic,3660000.0,150000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,8,15.112973978601556
Lahore,2019,Petrol,Automatic,3725000.0,80000,1300.0,Honda,City,1.3 i-VTEC Prosmatec,7,15.130577678252136
Islamabad,2005,Petrol,Manual,1595000.0,100000,1300.0,Honda,City,i-DSI,21,14.282384921160133
Karachi,2017,Petrol,Manual,1998999.9999999998,82000,1300.0,Suzuki,Swift,DLX 1.3,9,14.508158113732536
Islamabad,2010,Petrol,Manual,2500000.0,148000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,16,14.731801689838349
Karachi,2019,Petrol,Automatic,3750000.0,79000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,7,15.137266664613225
Karachi,2009,Petrol,Manual,2089999.9999999998,92321,1300.0,Toyota,Corolla,XLi VVTi,17,14.55267510240978
Karachi,2009,Petrol,Automatic,2375000.0,92321,1300.0,Honda,City,1.3 i-VTEC Prosmatec,17,14.680508416503422
Islamabad,2025,Petrol,Automatic,5090000.0,47,1300.0,Toyota,Yaris,Sedan GLI CVT 1.3,1,15.44278858499034
Karachi,2010,Petrol,Manual,2300000.0,152000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,16,14.648420115681892
Islamabad,2022,Petrol,Automatic,4525000.0,75000,1300.0,Toyota,Yaris,Sedan ATIV CVT 1.3,4,15.325128356110614
Karachi,2005,Petrol,Automatic,2200000.0,106600,1300.0,Toyota,Belta,X S Package 1.3,21,14.603968372873895
Islamabad,2013,Petrol,Manual,2730000.0,150000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,13,14.819812533461441
Islamabad,2017,Petrol,Automatic,2750000.0,85000,1300.0,Suzuki,Swift,DLX Automatic 1.3 Navigation,9,14.827111833279051
Islamabad,2011,Petrol,Automatic,2975000.0,180000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,15,14.905754933096265
Karachi,2016,Petrol,Manual,3375000.0,82000,1300.0,Toyota,Corolla,XLi VVTi,10,15.03190617858502
Islamabad,2018,Petrol,Manual,3645000.0000000005,70000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,8,15.10886719777328
Islamabad,2016,Petrol,Automatic,3040000.0,171000,1300.0,Honda,City,5th (GM2) Generation Aspire Prosmatec 1.3 i-VTEC,10,14.92736840232972
Karachi,2011,Petrol,Manual,1675000.0,148000,1300.0,Suzuki,Swift,DLX 1.3,15,14.331324320256051
Lahore,2019,Petrol,Manual,4100000.0,17500,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,7,15.226497775576945
Karachi,1998,Petrol,Automatic,515000.00000000006,10000,1300.0,KIA,Pride,1.3,28,13.151924121391561
Lahore,2016,Petrol,Manual,3350000.0,150000,1300.0,Honda,City,5th (GM2) Generation Aspire 1.3 i-VTEC,10,15.024471202308668
Karachi,2023,Petrol,Automatic,4575000.0,39000,1300.0,Toyota,Yaris,Sedan ATIV CVT 1.3,3,15.336117475270969
Karachi,2018,Petrol,Automatic,4350000.0,68000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,8,15.285686632949897
Lahore,2019,Petrol,Automatic,3950000.0,51000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,7,15.18922639004183
Karachi,2007,Petrol,Manual,1950000.0,81000,1300.0,Honda,City,i-DSI,19,14.48334044336031
Karachi,2011,Petrol,Manual,2600000.0,79346,1300.0,Toyota,Corolla,XLi VVTi,15,14.77102238760702
Karachi,2019,Petrol,Automatic,4179999.9999999995,67000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,7,15.24582204373536
Karachi,2015,Petrol,Manual,2000000.0,78000,1300.0,Suzuki,Swift,DLX 1.3,11,14.508658238524095
Karachi,2022,Petrol,Automatic,3100000.0,11500,1299.0,Proton,Saga,1.3L Ace A/T,4,14.946912992035967
Lahore,2006,Petrol,Manual,1875000.0,145000,1300.0,Honda,City,i-DSI,20,14.444119750719839
Lahore,2008,Petrol,Manual,2150000.0,208000,1300.0,Toyota,Corolla,GLi 1.3,18,14.580978865220017
Lahore,2007,Petrol,Manual,2089999.9999999998,205000,1300.0,Honda,City,i-DSI,19,14.55267510240978
Karachi,2012,Petrol,Automatic,2650000.0,104000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,14,14.790070575320824
Lahore,2013,Petrol,Manual,2780000.0,149000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,13,14.837961845378985
Karachi,2015,Petrol,Manual,2250000.0,185000,1300.0,Suzuki,Swift,DLX 1.3,11,14.626441218624949
Islamabad,2015,Petrol,Automatic,3590000.0,140000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,11,15.093663039015954
Islamabad,2012,Petrol,Manual,2900000.0,165000,1300.0,Toyota,Corolla,XLi VVTi,14,14.88022163978423
Islamabad,2011,Petrol,Manual,1850000.0,9000,1300.0,Suzuki,Swift,DLX 1.3,15,14.430696737594902
Karachi,1986,Petrol,Manual,650000.0,100000,1300.0,Toyota,Corolla,DX Saloon,40,13.384729180332174
Islamabad,2017,Petrol,Manual,4275000.0,96000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,9,15.268294894271099
Islamabad,2012,Petrol,Manual,2260000.0,86000,1300.0,Suzuki,Swift,DX 1.3,14,14.630875813726247
Islamabad,2007,Petrol,Manual,2075000.0,100000,1300.0,Honda,City,i-DSI,19,14.54547219357453
Karachi,2017,Petrol,Manual,3679999.9999999995,58000,1300.0,Toyota,Corolla,XLi VVTi,9,15.118423581884207
Islamabad,2012,Petrol,Manual,2595000.0,151000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,14,14.769097459938507
Karachi,2016,Petrol,Manual,3425000.0,95000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,10,15.046612321649222
Lahore,2020,Petrol,Automatic,5200000.0,81500,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,6,15.46416937585933
Islamabad,2016,Petrol,Manual,3690000.0,86000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,10,15.121137287019383
Islamabad,2016,Petrol,Automatic,4235000.0,115000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,10,15.258894122195773
Karachi,2015,Petrol,Manual,3200000.0,131320,1300.0,Toyota,Corolla,GLi 1.3 VVTi,11,14.978661680269907
Lahore,2019,Petrol,Automatic,4350000.0,53000,1300.0,Toyota,Corolla,XLi Automatic,7,15.285686632949897
Lahore,2025,Petrol,Automatic,5050000.0,30,1300.0,Toyota,Yaris,Sedan AERO CVT 1.3,1,15.434898999271326
Karachi,2009,Petrol,Automatic,2375000.0,92321,1300.0,Honda,City,1.3 i-VTEC Prosmatec,17,14.680508416503422
Lahore,2012,Petrol,Manual,2790000.0,162000,1300.0,Toyota,Corolla,XLi VVTi,14,14.841552512220423
Islamabad,2025,Petrol,Automatic,5090000.0,47,1300.0,Toyota,Yaris,Sedan GLI CVT 1.3,1,15.44278858499034
Karachi,2011,Petrol,Manual,1650000.0,128000,1300.0,Suzuki,Swift,DLX 1.3,15,14.316286451937186
Islamabad,2017,Petrol,Manual,2675000.0,72000,1300.0,Suzuki,Swift,DLX 1.3,9,14.79946031214395
Karachi,2010,Petrol,Manual,2300000.0,152000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,16,14.648420115681892
Islamabad,2008,Petrol,Automatic,3000000.0,180000,1300.0,Toyota,Vitz,iLL 1.3,18,14.914123179965662
Islamabad,2007,Petrol,Automatic,2250000.0,22500,1300.0,Toyota,Vitz,F 1.3,19,14.626441218624949
Islamabad,2006,Petrol,Automatic,2550000.0,200000,1300.0,Toyota,Belta,X 1.3,20,14.751604309291395
Lahore,2010,Petrol,Manual,2385000.0,200000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,16,14.684710101591703
Lahore,2021,Petrol,Automatic,4595000.0,18700,1300.0,Toyota,Yaris,Sedan ATIV CVT 1.3,5,15.340479531399756
Karachi,2019,Petrol,Automatic,3100000.0,39000,1300.0,Suzuki,Swift,DLX Automatic 1.3 Navigation,7,14.946912992035967
Lahore,2022,Petrol,Manual,3050000.0,72000,1300.0,Changan,Alsvin,1.3L MT Comfort,4,14.930652476452392
Karachi,2016,Petrol,Automatic,3690000.0,72200,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,10,15.121137287019383
Islamabad,1995,Petrol,Manual,700000.0,282000,1300.0,Suzuki,Margalla,GL,31,13.45883704259595
Lahore,2005,Petrol,Manual,2050000.0,131000,1300.0,Honda,City,i-DSI,21,14.53335083891935
Lahore,2006,Petrol,Manual,1350000.0,190000,1300.0,Suzuki,Liana,RXi,20,14.115615891155079
Karachi,2006,Petrol,Manual,1650000.0,123000,1300.0,Honda,City,i-DSI,20,14.316286451937186
Islamabad,2006,Petrol,Manual,1775000.0,282000,1300.0,Honda,City,i-DSI,20,14.389311544271775
Karachi,2018,Petrol,Manual,3850000.0,91500,1300.0,Toyota,Corolla,,8,15.163583966004193
Islamabad,2006,Petrol,Automatic,2440000.0,150000,1300.0,Toyota,Vitz,iLL 1.3,20,14.707509007105367
Lahore,2015,Petrol,Manual,3100000.0,95000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,11,14.946912992035967
Lahore,2010,Petrol,Manual,2650000.0,120000,1300.0,Honda,City,,16,14.790070575320824
Lahore,2012,Petrol,Manual,2840000.0,140000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,14,14.859314962250004
Islamabad,2022,Petrol,Automatic,4525000.0,75000,1300.0,Toyota,Yaris,Sedan ATIV CVT 1.3,4,15.325128356110614
Karachi,2019,Petrol,Automatic,3725000.0,58000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,7,15.130577678252136
Islamabad,2016,Petrol,Manual,3750000.0,86000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,10,15.137266664613225
Lahore,2019,Petrol,Automatic,2550000.0,77092,1300.0,Suzuki,Swift,DLX Automatic 1.3 Navigation,7,14.751604309291395
Islamabad,2006,Petrol,Manual,2140000.0,11,1300.0,Toyota,Corolla,9th (E120) Generation XLi,20,14.576316854287645
Islamabad,2016,Petrol,Automatic,4129999.9999999995,130000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,10,15.233788207067937
Lahore,2012,Petrol,Manual,2100000.0,103299,1300.0,Suzuki,Swift,DLX 1.3,14,14.557448378884015
Islamabad,2007,Hybrid,Automatic,2785000.0,120000,1300.0,Honda,Civic,Reborn MXST (Hybrid),19,14.839758790409885
Karachi,2018,Petrol,Automatic,2600000.0,130134,1300.0,Suzuki,Swift,DLX Automatic 1.3 Navigation,8,14.77102238760702
Karachi,2017,Petrol,Automatic,3800000.0,72591,1300.0,Toyota,Corolla,XLi VVTi,9,15.150511887854474
Karachi,2005,Petrol,Automatic,2200000.0,106600,1300.0,Toyota,Belta,X S Package 1.3,21,14.603968372873895
Islamabad,2013,Petrol,Manual,2730000.0,150000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,13,14.819812533461441
Karachi,2016,Petrol,Manual,2675000.0,57000,1300.0,Honda,City,1.3 i-VTEC,10,14.79946031214395
Islamabad,2017,Petrol,Automatic,2750000.0,85000,1300.0,Suzuki,Swift,DLX Automatic 1.3 Navigation,9,14.827111833279051
Lahore,2005,Petrol,Automatic,1785000.0000000002,190000,1300.0,Toyota,Vitz,,21,14.394929533419809
Islamabad,2020,Petrol,Automatic,4750000.0,90000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,6,15.373655386537118
Islamabad,2011,Petrol,Automatic,2975000.0,180000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,15,14.905754933096265
Lahore,2018,Petrol,Automatic,3825000.0,67000,1300.0,Honda,City,1.3 i-VTEC Prosmatec,8,15.157069286680647
Islamabad,2012,Petrol,Automatic,2410000.0,45000,1300.0,Honda,City,5th (GM2) Generation Aspire Prosmatec 1.3 i-VTEC,14,14.69513772040451
Karachi,2016,Petrol,Manual,3375000.0,82000,1300.0,Toyota,Corolla,XLi VVTi,10,15.03190617858502
Islamabad,2018,Petrol,Manual,3645000.0000000005,70000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,8,15.10886719777328
Karachi,2009,Petrol,Manual,2050000.0,105000,1300.0,Toyota,Corolla,XLi VVTi,17,14.53335083891935
Islamabad,2017,Petrol,Manual,4275000.0,96000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,9,15.268294894271099
Islamabad,2012,Petrol,Manual,2260000.0,86000,1300.0,Suzuki,Swift,DX 1.3,14,14.630875813726247
Islamabad,2022,Petrol,Manual,3715000.0,58000,1300.0,Toyota,Yaris,Sedan GLI MT 1.3,4,15.127889505312965
Karachi,1998,Petrol,Manual,720000.0,100000,1300.0,Suzuki,Margalla,GL Plus,28,13.487007879880162
Lahore,2017,Petrol,Automatic,3400000.0,150000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,9,15.039286283703994
Islamabad,2010,Petrol,Manual,2750000.0,178367,1300.0,Toyota,Corolla,GLi 1.3 VVTi,16,14.827111833279051
Islamabad,2017,Petrol,Manual,3450000.0,122000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,9,15.053885078862573
Islamabad,2007,Petrol,Manual,2075000.0,100000,1300.0,Honda,City,i-DSI,19,14.54547219357453
Karachi,2017,Petrol,Manual,3679999.9999999995,58000,1300.0,Toyota,Corolla,XLi VVTi,9,15.118423581884207
Islamabad,2012,Petrol,Manual,2595000.0,151000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,14,14.769097459938507
Karachi,2016,Petrol,Manual,3425000.0,95000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,10,15.046612321649222
Lahore,2020,Petrol,Automatic,5200000.0,81500,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,6,15.46416937585933
Lahore,2012,Petrol,Manual,2680000.0,100001,1300.0,Toyota,Corolla,GLi 1.3 VVTi,14,14.801327725621299
Islamabad,2014,Petrol,Manual,2950000.0,167421,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,12,14.897316067298997
Karachi,2005,Petrol,Manual,900000.0,282000,1300.0,Suzuki,Baleno,JXR,21,13.710151153416941
Lahore,2021,Petrol,Automatic,4450000.0,33714,1300.0,Toyota,Yaris,Sedan ATIV CVT 1.3,5,15.308414878861498
Islamabad,2012,Petrol,Manual,2750000.0,100000,1300.0,Toyota,Corolla,XLi VVTi,14,14.827111833279051
Islamabad,2015,Petrol,Manual,2200000.0,136972,1300.0,Suzuki,Swift,DLX 1.3,11,14.603968372873895
Karachi,2015,Petrol,Automatic,3350000.0,173402,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,11,15.024471202308668
Lahore,2025,Petrol,Automatic,5050000.0,19,1300.0,Toyota,Yaris,Sedan GLI CVT 1.3,1,15.434898999271326
Lahore,2016,Petrol,Automatic,4500000.0,58650,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,10,15.319588176962746
Karachi,2021,Petrol,Automatic,4050000.0,57000,1300.0,Toyota,Yaris,Sedan ATIV CVT 1.3,5,15.214227685996272
Karachi,2018,Petrol,Automatic,3550000.0,72,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,8,15.0824584431417
Islamabad,2018,Petrol,Automatic,4575000.0,205000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,8,15.336117475270969
Karachi,2023,Petrol,Automatic,2790000.0,18235,1300.0,Proton,Saga,1.3L Ace A/T,3,14.841552512220423
Islamabad,2016,Petrol,Manual,3690000.0,86000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,10,15.121137287019383
Islamabad,1986,CNG,Manual,680000.0,158000,1300.0,Toyota,Corolla,,40,13.429849547739444
Islamabad,1996,Petrol,Manual,680000.0,86000,1300.0,Suzuki,Margalla,GL,30,13.429849547739444
Lahore,2021,Petrol,Automatic,4150000.0,73000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,5,15.238619133170708
Lahore,2015,Petrol,Manual,3160000.0,115000,1300.0,Honda,City,5th (GM2) Generation Aspire 1.3 i-VTEC,11,14.96608290201874
Karachi,2009,Petrol,Manual,2275000.0,118000,1300.0,Toyota,Corolla,XLi VVTi,17,14.637491049927531
Islamabad,2014,Petrol,Manual,3650000.0,69000,1300.0,Toyota,Corolla,XLi VVTi Limited Edition,12,15.11023799953124
Lahore,2005,Petrol,Manual,1325000.0,90000,1300.0,Suzuki,Baleno,JXR,21,14.096923772119156
Karachi,1999,Petrol,Manual,680000.0,1,1300.0,Suzuki,Baleno,,27,13.429849547739444
Islamabad,2016,Petrol,Automatic,4235000.0,115000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,10,15.258894122195773
Lahore,2020,Petrol,Automatic,4100000.0,92500,1300.0,Toyota,Corolla,,6,15.226497775576945
Karachi,2015,Petrol,Manual,3200000.0,131320,1300.0,Toyota,Corolla,GLi 1.3 VVTi,11,14.978661680269907
Lahore,2020,Petrol,Manual,4950000.0,18000,1300.0,Toyota,Corolla,XLi VVTi,6,15.414898336565054
Lahore,2014,Petrol,Manual,3050000.0,106600,1300.0,Honda,City,5th (GM2) Generation,12,14.930652476452392
Lahore,2013,Petrol,Manual,2000000.0,120000,1300.0,Suzuki,Swift,DLX 1.3,13,14.508658238524095
Karachi,2014,Petrol,Automatic,3900000.0,70000,1300.0,Toyota,Probox,,12,15.176487367510099
Lahore,2019,Petrol,Automatic,4350000.0,53000,1300.0,Toyota,Corolla,XLi Automatic,7,15.285686632949897
Islamabad,2018,Petrol,Manual,3800000.0,84000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,8,15.150511887854474
Islamabad,2009,Petrol,Manual,2450000.0,205000,1300.0,Honda,City,1.3 i-VTEC,17,14.711598990684092
Karachi,2005,Petrol,Manual,795000.0,96000,1300.0,Suzuki,Baleno,JXR,21,13.586098651497313
Lahore,2025,Petrol,Automatic,5050000.0,30,1300.0,Toyota,Yaris,Sedan AERO CVT 1.3,1,15.434898999271326
Karachi,1994,Petrol,Manual,390000.0,99000,1300.0,Suzuki,Margalla,GL,32,12.873904582205107
Karachi,2019,Petrol,Automatic,3725000.0,58000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,7,15.130577678252136
Karachi,2014,Petrol,Manual,2645000.0,88000,1300.0,Toyota,Corolla,XLi VVTi,12,14.788182001346298
Islamabad,2000,Petrol,Manual,1250000.0,167860,1300.0,Honda,City,EXi,26,14.038654909278163
Islamabad,2018,Petrol,Manual,2770000.0,160000,1300.0,Suzuki,Swift,DLX 1.3 Navigation,8,14.834358239174286
Islamabad,2014,Petrol,Manual,3080000.0,109000,1300.0,Toyota,Corolla,GLi Limited Edition 1.3 VVTi,12,14.940440479625028
Islamabad,2018,Petrol,Manual,3650000.0,104000,1300.0,Honda,City,1.3 i-VTEC,8,15.11023799953124
Lahore,2008,Petrol,Manual,1150000.0,269637,1300.0,Suzuki,Liana,RXi,18,13.955273369904273
Islamabad,2017,Petrol,Manual,3379999.9999999995,98300,1300.0,Honda,City,1.3 i-VTEC,9,15.033386563317146
Islamabad,2016,Petrol,Manual,3450000.0,110000,1300.0,Toyota,Corolla,XLi VVTi,10,15.053885078862573
Islamabad,2011,Petrol,Automatic,3100000.0,167746,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,15,14.946912992035967
Islamabad,2012,Petrol,Manual,2630000.0,118000,1300.0,Honda,City,Aspire 1.3 i-VTEC,14,14.782494784382012
Lahore,2011,Petrol,Manual,2770000.0,117000,1300.0,Toyota,Corolla,XLi VVTi,15,14.834358239174286
Islamabad,2016,Petrol,Automatic,2600000.0,95000,1300.0,Suzuki,Swift,DLX Automatic 1.3,10,14.77102238760702
Karachi,2020,Petrol,Automatic,4300000.0,56331,1300.0,Toyota,Yaris,Sedan ATIV CVT 1.3,6,15.274125813221904
Islamabad,2009,Petrol,Manual,2050000.0,245000,1300.0,Toyota,Corolla,XLi VVTi Limited Edition,17,14.53335083891935
Karachi,2018,Petrol,Manual,4300000.0,74000,1300.0,Toyota,Corolla,GLi 1.3 VVTi Special Edition,8,15.274125813221904
Lahore,2019,Petrol,Automatic,5600000.0,100000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,7,15.53827733427679
Islamabad,2011,Petrol,Manual,2260000.0,19100,1300.0,Toyota,Corolla,GLi 1.3 VVTi,15,14.630875813726247
Islamabad,2016,Petrol,Manual,3750000.0,86000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,10,15.137266664613225
Lahore,2022,Petrol,Manual,4400000.0,71000,1300.0,Toyota,Yaris,Sedan ATIV MT 1.3,4,15.29711532616119
Lahore,2007,Petrol,Manual,1830000.0,188000,1300.0,Honda,City,i-DSI,19,14.419827071265543
Lahore,2018,Petrol,Manual,2500000.0,82000,1300.0,Suzuki,Swift,DLX 1.3 Navigation,8,14.731801689838349
Lahore,2019,Petrol,Automatic,2550000.0,77092,1300.0,Suzuki,Swift,DLX Automatic 1.3 Navigation,7,14.751604309291395
Islamabad,2024,Petrol,Automatic,5695000.0,9900,1300.0,Toyota,Yaris,Sedan ATIV CVT 1.3,2,15.555099330456029
Islamabad,2014,Petrol,Manual,3345000.0000000005,96700,1300.0,Toyota,Corolla,XLi VVTi,12,15.022977550498084
Islamabad,2006,Petrol,Manual,2140000.0,11,1300.0,Toyota,Corolla,9th (E120) Generation XLi,20,14.576316854287645
Karachi,2015,Petrol,Manual,3195000.0,2000,1300.0,Toyota,Corolla,XLi VVTi,11,14.97709795878277
Islamabad,2017,Petrol,Manual,1985000.0000000002,78000,1300.0,Suzuki,Swift,DLX 1.3 Navigation,9,14.50112997588164
Lahore,2005,Petrol,Manual,1775000.0,10000,1300.0,Honda,City,i-DSI,21,14.389311544271775
Islamabad,2016,Petrol,Automatic,4129999.9999999995,130000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,10,15.233788207067937
Karachi,2018,Petrol,Automatic,2700000.0,90000,1300.0,Suzuki,Swift,DLX Automatic 1.3 Navigation,8,14.80876270134486
Islamabad,2019,Petrol,Automatic,4250000.0,135000,1300.0,Honda,City,1.3 i-VTEC Prosmatec,7,15.26242977619469
Islamabad,2016,Petrol,Manual,3400000.0,101000,1300.0,Honda,City,,10,15.039286283703994
Lahore,2012,Petrol,Manual,2100000.0,103299,1300.0,Suzuki,Swift,DLX 1.3,14,14.557448378884015
Lahore,2016,Petrol,Manual,2485000.0,65000,1300.0,Suzuki,Swift,DLX 1.3,10,14.725783619927272
Lahore,2012,Petrol,Manual,2550000.0,210000,1300.0,Toyota,Corolla,GLi 1.3 VVTi,14,14.751604309291395
Lahore,2017,Petrol,Manual,3260000.0,147000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC,9,14.997238060091309
Islamabad,2005,Petrol,Manual,1780000.0,165000,1300.0,Nissan,Sunny,EX Saloon 1.3,21,14.392124484065864
Lahore,2006,Petrol,Manual,1800000.0,188269,1300.0,Toyota,Corolla,9th (E120) Generation XLi,20,14.403297778421795
Lahore,2019,Petrol,Automatic,3975000.0,85000,1300.0,Honda,City,5th (GM2) Generation 1.3 i-VTEC Prosmatec,7,15.195535557642865
Islamabad,2019,Petrol,Automatic,5450000.0,52000,1300.0,Toyota,Corolla,GLi Automatic 1.3 VVTi,7,15.511126350125648
Karachi,2016,Petrol,Automatic,3200000.0,107000,1300.0,Honda,City,1.3 i-VTEC Prosmatec,10,14.978661680269907
Karachi,2006,Petrol,Manual,1975000.0,87000,1300.0,Toyota,Corolla,9th (E120) Generation XLi,20,14.496079462646344
Karachi,2020,Petrol,Automatic,6175000.0,54000,1300.0,Nissan,Kicks,,6,15.636019602421621
Karachi,2020,Petrol,Manual,4000000.0,51174,1300.0,Toyota,Yaris,Sedan ATIV MT 1.3,6,15.201805169084134
Lahore,2010,Petrol,Manual,2550000.0,135000,1300.0,Toyota,Corolla,XLi VVTi,16,14.751604309291395
Lahore,2008,Petrol,Manual,2170000.0,125621,1300.0,Honda,City,i-DSI,18,14.59023818634603
